ID,Name,Description,Era,Predecessor_ID,Status,Syntropy_Score,Catalytic_Potential,Structural_Pattern,Properties,Req_Material,Req_Process,Impact_Map,Invention_Reason,Social_Context,Drawbacks,Side_Effects,External_Data_Link,Req_Infrastructure,Req_Science,Bill_of_Materials,Potential_Realization_Rate
PART-RES_0402_100OHM,Resistor 100Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '100 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_120OHM,Resistor 120Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '120 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_150OHM,Resistor 150Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '150 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_180OHM,Resistor 180Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '180 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_220OHM,Resistor 220Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '220 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_270OHM,Resistor 270Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '270 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_330OHM,Resistor 330Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '330 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_390OHM,Resistor 390Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '390 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_470OHM,Resistor 470Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '470 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_560OHM,Resistor 560Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '560 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_680OHM,Resistor 680Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '680 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_820OHM,Resistor 820Ω 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '820 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_1kOHM,Resistor 1kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_1.2kOHM,Resistor 1.2kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1200 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_1.5kOHM,Resistor 1.5kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1500 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_1.8kOHM,Resistor 1.8kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1800 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_2.2kOHM,Resistor 2.2kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '2200 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_2.7kOHM,Resistor 2.7kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '2700 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_3.3kOHM,Resistor 3.3kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '3300 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_3.9kOHM,Resistor 3.9kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '3900 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_4.7kOHM,Resistor 4.7kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '4700 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_5.6kOHM,Resistor 5.6kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '5600 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_6.8kOHM,Resistor 6.8kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '6800 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_8.2kOHM,Resistor 8.2kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '8200 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_10kOHM,Resistor 10kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '10000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_12kOHM,Resistor 12kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '12000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_15kOHM,Resistor 15kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '15000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_18kOHM,Resistor 18kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '18000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_22kOHM,Resistor 22kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '22000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_27kOHM,Resistor 27kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '27000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_33kOHM,Resistor 33kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '33000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_39kOHM,Resistor 39kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '39000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_47kOHM,Resistor 47kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '47000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_56kOHM,Resistor 56kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '56000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_68kOHM,Resistor 68kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '68000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_82kOHM,Resistor 82kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '82000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_100kOHM,Resistor 100kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '100000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_120kOHM,Resistor 120kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '120000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_150kOHM,Resistor 150kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '150000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_180kOHM,Resistor 180kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '180000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_220kOHM,Resistor 220kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '220000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_270kOHM,Resistor 270kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '270000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_330kOHM,Resistor 330kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '330000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_390kOHM,Resistor 390kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '390000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_470kOHM,Resistor 470kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '470000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_560kOHM,Resistor 560kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '560000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_680kOHM,Resistor 680kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '680000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_820kOHM,Resistor 820kΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '820000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
